month,hour,season,day_type,weather,rides,registered,casual,records,average_temp,average_humidity
2012-09,5,Summer,Weekend / holiday,Clear,139,112,27,7,0.5943,0.7843
2012-09,5,Summer,Weekend / holiday,Mist / cloudy,15,13,2,1,0.66,0.94
2012-09,5,Summer,Working day,Clear,420,397,23,9,0.5067,0.79
2012-09,5,Summer,Working day,Mist / cloudy,220,210,10,5,0.644,0.818
2012-09,6,Fall,Weekend / holiday,Clear,75,64,11,3,0.46,0.6567
2012-09,6,Fall,Working day,Clear,713,694,19,4,0.5,0.7425
2012-09,6,Fall,Working day,Mist / cloudy,138,136,2,1,0.56,0.94
2012-09,6,Summer,Weekend / holiday,Clear,195,147,48,6,0.5767,0.7567
2012-09,6,Summer,Weekend / holiday,Mist / cloudy,49,39,10,2,0.66,0.89
2012-09,6,Summer,Working day,Clear,1964,1869,95,11,0.5236,0.7791
2012-09,6,Summer,Working day,Mist / cloudy,539,517,22,3,0.6733,0.8733
2012-09,7,Fall,Weekend / holiday,Clear,187,152,35,3,0.46,0.6767
2012-09,7,Fall,Working day,Clear,2176,2121,55,4,0.51,0.7475
2012-09,7,Fall,Working day,Mist / cloudy,394,384,10,1,0.56,0.94
2012-09,7,Summer,Weekend / holiday,Clear,458,363,95,7,0.5943,0.7829
2012-09,7,Summer,Weekend / holiday,Mist / cloudy,66,58,8,1,0.74,0.58
2012-09,7,Summer,Working day,Clear,4731,4531,200,9,0.5267,0.7522
2012-09,7,Summer,Working day,Mist / cloudy,2285,2210,75,5,0.656,0.858
2012-09,8,Fall,Weekend / holiday,Clear,530,437,93,3,0.4867,0.6333
2012-09,8,Fall,Working day,Clear,3892,3739,153,5,0.552,0.698
2012-09,8,Summer,Weekend / holiday,Clear,1087,899,188,6,0.61,0.7033
2012-09,8,Summer,Weekend / holiday,Mist / cloudy,289,225,64,2,0.73,0.71
2012-09,8,Summer,Working day,Clear,8111,7727,384,11,0.5818,0.7118
2012-09,8,Summer,Working day,Light rain / snow,646,622,24,1,0.7,0.79
2012-09,8,Summer,Working day,Mist / cloudy,1438,1355,83,2,0.63,0.805
2012-09,9,Fall,Weekend / holiday,Clear,893,679,214,3,0.5067,0.59
2012-09,9,Fall,Working day,Clear,1406,1279,127,4,0.58,0.5925
2012-09,9,Fall,Working day,Mist / cloudy,426,399,27,1,0.62,0.83
2012-09,9,Summer,Weekend / holiday,Clear,1662,1253,409,5,0.628,0.614
2012-09,9,Summer,Weekend / holiday,Mist / cloudy,698,477,221,3,0.72,0.7533
2012-09,9,Summer,Working day,Clear,3418,3067,351,10,0.61,0.635
2012-09,9,Summer,Working day,Light rain / snow,123,115,8,1,0.66,0.94
2012-09,9,Summer,Working day,Mist / cloudy,963,860,103,3,0.6667,0.8
2012-09,10,Fall,Weekend / holiday,Clear,1440,1008,432,3,0.5533,0.49
2012-09,10,Fall,Working day,Clear,553,427,126,3,0.5667,0.58
2012-09,10,Fall,Working day,Mist / cloudy,453,362,91,2,0.67,0.645
2012-09,10,Summer,Weekend / holiday,Clear,2323,1648,675,5,0.656,0.566
2012-09,10,Summer,Weekend / holiday,Mist / cloudy,1164,743,421,3,0.7467,0.6933
2012-09,10,Summer,Working day,Clear,1654,1285,369,8,0.6225,0.5625
2012-09,10,Summer,Working day,Light rain / snow,209,170,39,2,0.67,0.865
2012-09,10,Summer,Working day,Mist / cloudy,855,611,244,4,0.695,0.685
2012-09,11,Fall,Weekend / holiday,Clear,1824,1199,625,3,0.5733,0.47
2012-09,11,Fall,Working day,Clear,683,503,180,3,0.6,0.48
2012-09,11,Fall,Working day,Mist / cloudy,655,479,176,2,0.69,0.6
2012-09,11,Summer,Weekend / holiday,Clear,2975,2008,967,5,0.68,0.504
2012-09,11,Summer,Weekend / holiday,Mist / cloudy,1440,808,632,3,0.76,0.65
2012-09,11,Summer,Working day,Clear,2076,1584,492,8,0.6525,0.4763
2012-09,11,Summer,Working day,Light rain / snow,62,52,10,1,0.7,0.84
2012-09,11,Summer,Working day,Mist / cloudy,1098,817,281,5,0.7,0.682
2012-09,12,Fall,Weekend / holiday,Clear,2138,1491,647,3,0.6,0.4167
2012-09,12,Fall,Working day,Clear,960,758,202,3,0.62,0.4633
2012-09,12,Fall,Working day,Mist / cloudy,715,558,157,2,0.72,0.51
2012-09,12,Summer,Weekend / holiday,Clear,3501,2331,1170,5,0.7,0.472
2012-09,12,Summer,Weekend / holiday,Light rain / snow,545,297,248,1,0.74,0.7
2012-09,12,Summer,Weekend / holiday,Mist / cloudy,1014,636,378,2,0.78,0.585
2012-09,12,Summer,Working day,Clear,3165,2509,656,10,0.686,0.499
2012-09,12,Summer,Working day,Light rain / snow,88,72,16,1,0.68,0.83
2012-09,12,Summer,Working day,Mist / cloudy,841,649,192,3,0.68,0.6733
2012-09,13,Fall,Weekend / holiday,Clear,1982,1312,670,3,0.6133,0.4
2012-09,13,Fall,Working day,Clear,973,778,195,3,0.6467,0.4533
2012-09,13,Fall,Working day,Mist / cloudy,736,569,167,2,0.72,0.495
2012-09,13,Summer,Weekend / holiday,Clear,3502,2191,1311,5,0.712,0.438
2012-09,13,Summer,Weekend / holiday,Light rain / snow,493,230,263,1,0.72,0.74
2012-09,13,Summer,Weekend / holiday,Mist / cloudy,1070,624,446,2,0.79,0.59
2012-09,13,Summer,Working day,Clear,3509,2687,822,11,0.6982,0.4755
2012-09,13,Summer,Working day,Mist / cloudy,713,550,163,3,0.7067,0.69
2012-09,14,Fall,Weekend / holiday,Clear,2028,1252,776,3,0.6067,0.3967
2012-09,14,Fall,Working day,Clear,873,656,217,3,0.6667,0.3833
2012-09,14,Fall,Working day,Mist / cloudy,657,508,149,2,0.73,0.495
2012-09,14,Summer,Weekend / holiday,Clear,3789,2334,1455,6,0.73,0.455
2012-09,14,Summer,Weekend / holiday,Light rain / snow,457,208,249,1,0.72,0.79
2012-09,14,Summer,Weekend / holiday,Mist / cloudy,514,274,240,1,0.86,0.44
2012-09,14,Summer,Working day,Clear,3097,2320,777,11,0.7164,0.4773
2012-09,14,Summer,Working day,Light rain / snow,143,116,27,1,0.6,0.94
2012-09,14,Summer,Working day,Mist / cloudy,703,461,242,2,0.68,0.55
2012-09,15,Fall,Weekend / holiday,Clear,2016,1250,766,3,0.6133,0.3733
2012-09,15,Fall,Working day,Clear,903,694,209,3,0.6667,0.3833
2012-09,15,Fall,Working day,Mist / cloudy,688,543,145,2,0.72,0.495
2012-09,15,Summer,Weekend / holiday,Clear,2452,1478,974,4,0.71,0.4775
2012-09,15,Summer,Weekend / holiday,Light rain / snow,867,513,354,2,0.65,0.81
2012-09,15,Summer,Weekend / holiday,Mist / cloudy,1217,648,569,2,0.77,0.39
2012-09,15,Summer,Working day,Clear,3505,2719,786,11,0.7182,0.4764
2012-09,15,Summer,Working day,Light rain / snow,36,35,1,1,0.6,0.88
2012-09,15,Summer,Working day,Mist / cloudy,705,529,176,2,0.68,0.565
2012-09,16,Fall,Weekend / holiday,Clear,2061,1330,731,3,0.62,0.3667
2012-09,16,Fall,Working day,Clear,1479,1250,229,3,0.66,0.38
2012-09,16,Fall,Working day,Mist / cloudy,974,818,156,2,0.69,0.54
2012-09,16,Summer,Weekend / holiday,Clear,2951,1889,1062,5,0.708,0.542
2012-09,16,Summer,Weekend / holiday,Light rain / snow,114,95,19,1,0.56,0.88
2012-09,16,Summer,Weekend / holiday,Mist / cloudy,1245,686,559,2,0.75,0.425
2012-09,16,Summer,Working day,Clear,5288,4398,890,11,0.7109,0.49
2012-09,16,Summer,Working day,Light rain / snow,141,122,19,1,0.6,0.88
2012-09,16,Summer,Working day,Mist / cloudy,1016,833,183,2,0.68,0.6
2012-09,17,Fall,Weekend / holiday,Clear,2010,1332,678,3,0.5933,0.36
2012-09,17,Fall,Working day,Clear,2818,2545,273,3,0.66,0.39
2012-09,17,Fall,Working day,Mist / cloudy,1713,1525,188,2,0.66,0.615
2012-09,17,Summer,Weekend / holiday,Clear,2888,1903,985,5,0.72,0.53
2012-09,17,Summer,Weekend / holiday,Light rain / snow,171,119,52,1,0.58,0.83
2012-09,17,Summer,Weekend / holiday,Mist / cloudy,1192,692,500,2,0.74,0.44
2012-09,17,Summer,Working day,Clear,10551,9288,1263,12,0.705,0.505
2012-09,17,Summer,Working day,Light rain / snow,338,302,36,1,0.6,0.88
2012-09,17,Summer,Working day,Mist / cloudy,842,740,102,1,0.64,0.65
2012-09,18,Fall,Weekend / holiday,Clear,1535,1135,400,3,0.54,0.4733
2012-09,18,Fall,Working day,Clear,2559,2331,228,3,0.64,0.42
2012-09,18,Fall,Working day,Mist / cloudy,1566,1431,135,2,0.65,0.595
2012-09,18,Summer,Weekend / holiday,Clear,2621,1802,819,5,0.696,0.56
2012-09,18,Summer,Weekend / holiday,Light rain / snow,167,140,27,1,0.58,0.83
2012-09,18,Summer,Weekend / holiday,Mist / cloudy,1056,640,416,2,0.73,0.44
2012-09,18,Summer,Working day,Clear,10384,9193,1191,12,0.68,0.5467
2012-09,18,Summer,Working day,Mist / cloudy,1055,970,85,2,0.61,0.805
2012-09,19,Fall,Weekend / holiday,Clear,883,682,201,2,0.52,0.485
2012-09,19,Fall,Weekend / holiday,Light rain / snow,257,223,34,1,0.5,0.72
2012-09,19,Fall,Working day,Clear,2315,2124,191,4,0.625,0.52
2012-09,19,Fall,Working day,Light rain / snow,508,470,38,1,0.62,0.5
2012-09,19,Summer,Weekend / holiday,Clear,2158,1592,566,5,0.664,0.518
2012-09,19,Summer,Weekend / holiday,Light rain / snow,607,422,185,2,0.68,0.75
2012-09,19,Summer,Weekend / holiday,Mist / cloudy,292,152,140,1,0.7,0.84
2012-09,19,Summer,Working day,Clear,7259,6417,842,12,0.6583,0.5792
2012-09,19,Summer,Working day,Mist / cloudy,810,737,73,2,0.61,0.805
2012-09,20,Fall,Weekend / holiday,Clear,567,419,148,2,0.52,0.485
2012-09,20,Fall,Weekend / holiday,Light rain / snow,194,163,31,1,0.5,0.72
2012-09,20,Fall,Working day,Clear,1291,1157,134,3,0.5933,0.59
2012-09,20,Fall,Working day,Light rain / snow,336,304,32,1,0.6,0.53
2012-09,20,Fall,Working day,Mist / cloudy,457,412,45,1,0.64,0.69
2012-09,20,Summer,Weekend / holiday,Clear,1596,1205,391,5,0.648,0.534
2012-09,20,Summer,Weekend / holiday,Light rain / snow,207,140,67,1,0.76,0.67
2012-09,20,Summer,Weekend / holiday,Mist / cloudy,298,207,91,2,0.64,0.86
2012-09,20,Summer,Working day,Clear,4977,4398,579,12,0.635,0.635
2012-09,20,Summer,Working day,Mist / cloudy,630,579,51,2,0.61,0.805
2012-09,21,Fall,Weekend / holiday,Clear,415,323,92,2,0.51,0.615
2012-09,21,Fall,Weekend / holiday,Mist / cloudy,196,145,51,1,0.52,0.48
2012-09,21,Fall,Working day,Clear,913,821,92,3,0.5867,0.5733
2012-09,21,Fall,Working day,Light rain / snow,490,440,50,2,0.61,0.68
2012-09,21,Summer,Weekend / holiday,Clear,1309,943,366,6,0.6367,0.595
2012-09,21,Summer,Weekend / holiday,Light rain / snow,104,83,21,1,0.64,0.89
2012-09,21,Summer,Weekend / holiday,Mist / cloudy,181,155,26,1,0.6,0.83
2012-09,21,Summer,Working day,Clear,3602,3218,384,12,0.62,0.6825
2012-09,21,Summer,Working day,Light rain / snow,233,205,28,1,0.62,0.83
2012-09,21,Summer,Working day,Mist / cloudy,207,186,21,1,0.6,0.88
2012-09,22,Fall,Weekend / holiday,Clear,450,347,103,3,0.5,0.61
2012-09,22,Fall,Working day,Clear,360,328,32,2,0.55,0.535
2012-09,22,Fall,Working day,Light rain / snow,262,239,23,2,0.62,0.76
2012-09,22,Fall,Working day,Mist / cloudy,220,190,30,1,0.58,0.53
2012-09,22,Summer,Weekend / holiday,Clear,834,611,223,4,0.58,0.565
2012-09,22,Summer,Weekend / holiday,Light rain / snow,166,100,66,1,0.68,0.83
2012-09,22,Summer,Weekend / holiday,Mist / cloudy,393,337,56,3,0.6467,0.8367
2012-09,22,Summer,Working day,Clear,2792,2407,385,12,0.61,0.7108
2012-09,22,Summer,Working day,Light rain / snow,280,246,34,2,0.6,0.83
2012-09,23,Fall,Weekend / holiday,Clear,253,210,43,2,0.49,0.655
2012-09,23,Fall,Weekend / holiday,Mist / cloudy,100,70,30,1,0.5,0.59
2012-09,23,Fall,Working day,Clear,192,172,20,2,0.53,0.595
2012-09,23,Fall,Working day,Light rain / snow,45,44,1,1,0.62,0.83
2012-09,23,Fall,Working day,Mist / cloudy,305,266,39,2,0.58,0.67
2012-09,23,Summer,Weekend / holiday,Clear,731,562,169,5,0.584,0.638
2012-09,23,Summer,Weekend / holiday,Light rain / snow,123,70,53,1,0.66,0.89
2012-09,23,Summer,Weekend / holiday,Mist / cloudy,203,179,24,2,0.64,0.785
2012-09,23,Summer,Working day,Clear,1819,1578,241,12,0.5983,0.7358
2012-09,23,Summer,Working day,Light rain / snow,70,66,4,1,0.6,0.94
2012-09,23,Summer,Working day,Mist / cloudy,78,67,11,1,0.56,0.83
2012-10,0,Fall,Weekend / holiday,Clear,1148,979,169,8,0.4425,0.7162
2012-10,0,Fall,Weekend / holiday,Light rain / snow,117,97,20,1,0.52,0.68
2012-10,0,Fall,Working day,Clear,525,471,54,10,0.456,0.712
2012-10,0,Fall,Working day,Light rain / snow,150,132,18,3,0.5667,0.9033
2012-10,0,Fall,Working day,Mist / cloudy,362,305,57,8,0.495,0.7763
2012-10,1,Fall,Weekend / holiday,Clear,757,640,117,7,0.4257,0.6914
2012-10,1,Fall,Weekend / holiday,Mist / cloudy,279,234,45,2,0.5,0.8
2012-10,1,Fall,Working day,Clear,239,204,35,11,0.4618,0.6973
2012-10,1,Fall,Working day,Light rain / snow,29,25,4,2,0.45,0.875
2012-10,1,Fall,Working day,Mist / cloudy,136,120,16,7,0.52,0.8371
2012-10,2,Fall,Weekend / holiday,Clear,507,413,94,7,0.4143,0.6986
2012-10,2,Fall,Weekend / holiday,Mist / cloudy,206,170,36,2,0.5,0.78
2012-10,2,Fall,Working day,Clear,132,106,26,12,0.47,0.7325
2012-10,2,Fall,Working day,Light rain / snow,7,5,2,1,0.36,0.87
2012-10,2,Fall,Working day,Mist / cloudy,61,51,10,7,0.5086,0.8286
2012-10,3,Fall,Weekend / holiday,Clear,205,177,28,7,0.4171,0.76
2012-10,3,Fall,Weekend / holiday,Mist / cloudy,101,78,23,2,0.47,0.625
2012-10,3,Fall,Working day,Clear,57,50,7,10,0.432,0.731
2012-10,3,Fall,Working day,Light rain / snow,3,3,0,1,0.36,0.87
2012-10,3,Fall,Working day,Mist / cloudy,62,49,13,9,0.52,0.8567
2012-10,4,Fall,Weekend / holiday,Clear,80,54,26,6,0.3967,0.7583
2012-10,4,Fall,Weekend / holiday,Mist / cloudy,44,37,7,3,0.48,0.6833
2012-10,4,Fall,Working day,Clear,75,72,3,10,0.424,0.741
2012-10,4,Fall,Working day,Light rain / snow,7,6,1,1,0.36,0.87
2012-10,4,Fall,Working day,Mist / cloudy,68,60,8,9,0.5244,0.86
2012-10,5,Fall,Weekend / holiday,Clear,74,53,21,6,0.3933,0.75
2012-10,5,Fall,Weekend / holiday,Mist / cloudy,47,37,10,3,0.48,0.6633
2012-10,5,Fall,Working day,Clear,397,383,14,9,0.4289,0.7433
2012-10,5,Fall,Working day,Light rain / snow,39,37,2,1,0.64,0.89
2012-10,5,Fall,Working day,Mist / cloudy,382,367,15,10,0.482,0.846
2012-10,6,Fall,Weekend / holiday,Clear,198,169,29,6,0.4,0.7333
2012-10,6,Fall,Weekend / holiday,Mist / cloudy,93,80,13,3,0.48,0.65
2012-10,6,Fall,Working day,Clear,1688,1637,51,11,0.4036,0.7718
2012-10,6,Fall,Working day,Light rain / snow,443,434,9,3,0.58,0.9033
2012-10,6,Fall,Working day,Mist / cloudy,957,937,20,6,0.5067,0.855
2012-10,7,Fall,Weekend / holiday,Clear,412,356,56,6,0.4233,0.755
2012-10,7,Fall,Weekend / holiday,Light rain / snow,35,29,6,1,0.42,0.58
2012-10,7,Fall,Weekend / holiday,Mist / cloudy,219,199,20,2,0.42,0.675
2012-10,7,Fall,Working day,Clear,5125,4978,147,11,0.42,0.7691
2012-10,7,Fall,Working day,Light rain / snow,414,405,9,2,0.56,0.885
2012-10,7,Fall,Working day,Mist / cloudy,3166,3082,84,7,0.5143,0.8443
2012-10,8,Fall,Weekend / holiday,Clear,1061,894,167,6,0.4533,0.7067
2012-10,8,Fall,Weekend / holiday,Light rain / snow,62,51,11,1,0.42,0.67
2012-10,8,Fall,Weekend / holiday,Mist / cloudy,570,492,78,2,0.43,0.65
2012-10,8,Fall,Working day,Clear,6923,6664,259,9,0.4644,0.71
2012-10,8,Fall,Working day,Light rain / snow,134,128,6,1,0.6,0.88
2012-10,8,Fall,Working day,Mist / cloudy,7402,7132,270,10,0.508,0.805
2012-10,9,Fall,Weekend / holiday,Clear,1621,1174,447,5,0.484,0.628
2012-10,9,Fall,Weekend / holiday,Light rain / snow,86,70,16,1,0.4,0.71
2012-10,9,Fall,Weekend / holiday,Mist / cloudy,885,640,245,3,0.4533,0.6267
2012-10,9,Fall,Working day,Clear,2517,2297,220,7,0.4743,0.5657
2012-10,9,Fall,Working day,Light rain / snow,445,411,34,2,0.59,0.785
2012-10,9,Fall,Working day,Mist / cloudy,4054,3684,370,11,0.5218,0.8
2012-10,10,Fall,Weekend / holiday,Clear,2659,1786,873,6,0.52,0.5683
2012-10,10,Fall,Weekend / holiday,Mist / cloudy,917,687,230,3,0.4267,0.62
2012-10,10,Fall,Working day,Clear,2133,1664,469,10,0.528,0.551
2012-10,10,Fall,Working day,Light rain / snow,45,42,3,1,0.58,0.88
2012-10,10,Fall,Working day,Mist / cloudy,1772,1400,372,9,0.5422,0.7756
2012-10,11,Fall,Weekend / holiday,Clear,3412,2214,1198,6,0.54,0.52
2012-10,11,Fall,Weekend / holiday,Mist / cloudy,1106,848,258,3,0.44,0.6133
2012-10,11,Fall,Working day,Clear,2841,2174,667,11,0.5745,0.5264
2012-10,11,Fall,Working day,Light rain / snow,99,92,7,1,0.58,0.94
2012-10,11,Fall,Working day,Mist / cloudy,1889,1407,482,8,0.5375,0.6825
2012-10,12,Fall,Weekend / holiday,Clear,3924,2393,1531,6,0.5767,0.455
2012-10,12,Fall,Weekend / holiday,Mist / cloudy,1224,932,292,3,0.44,0.6433
2012-10,12,Fall,Working day,Clear,2743,2164,579,8,0.5625,0.495
2012-10,12,Fall,Working day,Light rain / snow,284,211,73,1,0.6,0.78
2012-10,12,Fall,Working day,Mist / cloudy,3456,2756,700,11,0.5909,0.6064
2012-10,13,Fall,Weekend / holiday,Clear,3389,2110,1279,5,0.564,0.4
2012-10,13,Fall,Weekend / holiday,Mist / cloudy,1826,1279,547,4,0.495,0.625
2012-10,13,Fall,Working day,Clear,3262,2530,732,10,0.578,0.469
2012-10,13,Fall,Working day,Light rain / snow,116,105,11,1,0.3,0.81
2012-10,13,Fall,Working day,Mist / cloudy,2679,2126,553,10,0.6,0.657
2012-10,14,Fall,Weekend / holiday,Clear,3315,1928,1387,5,0.572,0.386
2012-10,14,Fall,Weekend / holiday,Mist / cloudy,1712,1153,559,4,0.49,0.6
2012-10,14,Fall,Working day,Clear,3494,2618,876,11,0.6327,0.4345
2012-10,14,Fall,Working day,Light rain / snow,289,265,24,2,0.45,0.845
2012-10,14,Fall,Working day,Mist / cloudy,2054,1527,527,8,0.5825,0.5775
2012-10,15,Fall,Weekend / holiday,Clear,3137,1846,1291,5,0.576,0.398
2012-10,15,Fall,Weekend / holiday,Light rain / snow,676,526,150,2,0.42,0.675
2012-10,15,Fall,Weekend / holiday,Mist / cloudy,1012,626,386,2,0.53,0.615
2012-10,15,Fall,Working day,Clear,4515,3442,1073,13,0.6092,0.4777
2012-10,15,Fall,Working day,Light rain / snow,333,309,24,2,0.46,0.85
2012-10,15,Fall,Working day,Mist / cloudy,2004,1518,486,6,0.61,0.5533
2012-10,16,Fall,Weekend / holiday,Clear,3159,1838,1321,5,0.564,0.388
2012-10,16,Fall,Weekend / holiday,Light rain / snow,1003,813,190,3,0.4333,0.69
2012-10,16,Fall,Weekend / holiday,Mist / cloudy,612,355,257,1,0.56,0.64
2012-10,16,Fall,Working day,Clear,6603,5430,1173,13,0.6062,0.46
2012-10,16,Fall,Working day,Light rain / snow,1037,845,192,3,0.5133,0.8133
2012-10,16,Fall,Working day,Mist / cloudy,2367,2016,351,5,0.568,0.606
2012-10,17,Fall,Weekend / holiday,Clear,2899,1745,1154,5,0.54,0.414
2012-10,17,Fall,Weekend / holiday,Light rain / snow,382,310,72,2,0.43,0.795
2012-10,17,Fall,Weekend / holiday,Mist / cloudy,1115,786,329,2,0.49,0.65
2012-10,17,Fall,Working day,Clear,11636,10298,1338,13,0.6015,0.4823
2012-10,17,Fall,Working day,Light rain / snow,2120,1950,170,4,0.525,0.76
2012-10,17,Fall,Working day,Mist / cloudy,3236,2897,339,4,0.515,0.665
2012-10,18,Fall,Weekend / holiday,Clear,2355,1628,727,5,0.52,0.46
2012-10,18,Fall,Weekend / holiday,Light rain / snow,260,218,42,2,0.41,0.88
2012-10,18,Fall,Weekend / holiday,Mist / cloudy,912,733,179,2,0.49,0.65
2012-10,18,Fall,Working day,Clear,9026,8205,821,12,0.5717,0.5742
2012-10,18,Fall,Working day,Light rain / snow,2035,1889,146,4,0.505,0.805
2012-10,18,Fall,Working day,Mist / cloudy,3665,3405,260,5,0.516,0.642
2012-10,19,Fall,Weekend / holiday,Clear,1620,1250,370,5,0.496,0.5
2012-10,19,Fall,Weekend / holiday,Light rain / snow,54,47,7,1,0.42,0.94
2012-10,19,Fall,Weekend / holiday,Mist / cloudy,785,663,122,3,0.44,0.75
2012-10,19,Fall,Working day,Clear,5680,5162,518,11,0.5491,0.6245
2012-10,19,Fall,Working day,Light rain / snow,634,595,39,2,0.57,0.885
2012-10,19,Fall,Working day,Mist / cloudy,3677,3384,293,8,0.53,0.635
2012-10,20,Fall,Weekend / holiday,Clear,1318,1023,295,6,0.4667,0.5783
2012-10,20,Fall,Weekend / holiday,Light rain / snow,282,258,24,2,0.41,0.825
2012-10,20,Fall,Weekend / holiday,Mist / cloudy,296,238,58,1,0.52,0.72
2012-10,20,Fall,Working day,Clear,4282,3874,408,11,0.5327,0.6291
2012-10,20,Fall,Working day,Light rain / snow,568,537,31,2,0.58,0.81
2012-10,20,Fall,Working day,Mist / cloudy,2451,2236,215,8,0.495,0.7188
2012-10,21,Fall,Weekend / holiday,Clear,1190,889,301,6,0.4467,0.63
2012-10,21,Fall,Weekend / holiday,Light rain / snow,46,44,2,1,0.44,0.88
2012-10,21,Fall,Weekend / holiday,Mist / cloudy,360,294,66,2,0.46,0.74
2012-10,21,Fall,Working day,Clear,2712,2435,277,11,0.5018,0.6555
2012-10,21,Fall,Working day,Light rain / snow,289,265,24,1,0.62,0.94
2012-10,21,Fall,Working day,Mist / cloudy,2067,1873,194,9,0.5111,0.7378
2012-10,22,Fall,Weekend / holiday,Clear,893,705,188,6,0.44,0.6483
2012-10,22,Fall,Weekend / holiday,Light rain / snow,144,136,8,2,0.42,0.82
2012-10,22,Fall,Weekend / holiday,Mist / cloudy,157,116,41,1,0.52,0.72
2012-10,22,Fall,Working day,Clear,2591,2314,277,14,0.4786,0.675
2012-10,22,Fall,Working day,Light rain / snow,207,190,17,1,0.54,0.77
2012-10,22,Fall,Working day,Mist / cloudy,1293,1142,151,6,0.55,0.8067
2012-10,23,Fall,Weekend / holiday,Clear,613,503,110,5,0.416,0.65
2012-10,23,Fall,Weekend / holiday,Light rain / snow,14,12,2,1,0.42,0.94
2012-10,23,Fall,Weekend / holiday,Mist / cloudy,341,274,67,3,0.4933,0.69
2012-10,23,Fall,Working day,Clear,1850,1653,197,14,0.4543,0.7093
2012-10,23,Fall,Working day,Light rain / snow,105,88,17,1,0.54,0.77
2012-10,23,Fall,Working day,Mist / cloudy,777,706,71,6,0.57,0.805
2012-11,0,Fall,Weekend / holiday,Clear,733,657,76,9,0.3289,0.6044
2012-11,0,Fall,Weekend / holiday,Mist / cloudy,129,118,11,1,0.3,0.7
2012-11,0,Fall,Working day,Clear,426,373,53,12,0.2967,0.63
2012-11,0,Fall,Working day,Light rain / snow,15,14,1,1,0.28,0.61
2012-11,0,Fall,Working day,Mist / cloudy,477,409,68,7,0.3257,0.6671
2012-11,1,Fall,Weekend / holiday,Clear,659,558,101,9,0.3,0.6611
2012-11,1,Fall,Weekend / holiday,Mist / cloudy,89,83,6,1,0.34,0.49
2012-11,1,Fall,Working day,Clear,179,151,28,11,0.2745,0.6773
2012-11,1,Fall,Working day,Light rain / snow,17,16,1,2,0.37,0.7
2012-11,1,Fall,Working day,Mist / cloudy,174,161,13,7,0.2971,0.6543
2012-11,2,Fall,Weekend / holiday,Clear,371,315,56,9,0.2956,0.6811
2012-11,2,Fall,Weekend / holiday,Mist / cloudy,46,36,10,1,0.34,0.49
2012-11,2,Fall,Working day,Clear,82,62,20,10,0.264,0.68
2012-11,2,Fall,Working day,Light rain / snow,11,4,7,1,0.36,0.87
2012-11,2,Fall,Working day,Mist / cloudy,118,109,9,9,0.3,0.6533
2012-11,3,Fall,Weekend / holiday,Clear,129,101,28,8,0.29,0.655
2012-11,3,Fall,Weekend / holiday,Mist / cloudy,74,59,15,2,0.32,0.65
2012-11,3,Fall,Working day,Clear,48,38,10,9,0.2667,0.6822
2012-11,3,Fall,Working day,Light rain / snow,9,6,3,2,0.34,0.785
2012-11,3,Fall,Working day,Mist / cloudy,30,27,3,7,0.3,0.6429
2012-11,4,Fall,Weekend / holiday,Clear,45,31,14,8,0.2725,0.68
2012-11,4,Fall,Weekend / holiday,Mist / cloudy,28,16,12,2,0.31,0.65
2012-11,4,Fall,Working day,Clear,68,66,2,9,0.2467,0.7133
2012-11,4,Fall,Working day,Light rain / snow,5,5,0,1,0.3,0.81
2012-11,4,Fall,Working day,Mist / cloudy,86,77,9,10,0.312,0.628
2012-11,5,Fall,Weekend / holiday,Clear,85,74,11,8,0.28,0.7412
2012-11,5,Fall,Weekend / holiday,Mist / cloudy,12,11,1,2,0.27,0.48
2012-11,5,Fall,Working day,Clear,268,263,5,8,0.25,0.7213
2012-11,5,Fall,Working day,Mist / cloudy,402,391,11,12,0.3017,0.6433
